15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/VerticalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'OgreTray/VerticalScrollbar' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/HorizontalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'OgreTray/HorizontalScrollbar' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/StaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'OgreTray/StaticText' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Title' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/MiniTray' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/CaptionedStaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'OgreTray/CaptionedStaticText' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/ProgressBar' using base type 'CEGUI/ProgressBar', window renderer 'Falagard/ProgressBar' Look'N'Feel 'OgreTray/ProgressBar' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Editbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'OgreTray/Editbox' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/MultiLineEditbox' using base type 'CEGUI/MultiLineEditbox', window renderer 'Falagard/MultiLineEditbox' Look'N'Feel 'OgreTray/MultiLineEditbox' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Listbox' using base type 'CEGUI/Listbox', window renderer 'Falagard/Listbox' Look'N'Feel 'OgreTray/Listbox' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/ComboDropList' using base type 'CEGUI/ComboDropList', window renderer 'Falagard/Listbox' Look'N'Feel 'OgreTray/Listbox' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Combobox' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Combobox' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/DropDownMenu' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/DropDownMenu' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Group' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Group' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Checkbox' using base type 'CEGUI/Checkbox', window renderer 'Falagard/ToggleButton' Look'N'Feel 'OgreTray/Checkbox' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/RadioButton' using base type 'CEGUI/RadioButton', window renderer 'Falagard/ToggleButton' Look'N'Feel 'OgreTray/RadioButton' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Slider' using base type 'CEGUI/Slider', window renderer 'Falagard/Slider' Look'N'Feel 'OgreTray/Slider' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/StaticImage' using base type 'DefaultWindow', window renderer 'Falagard/StaticImage' Look'N'Feel 'OgreTray/StaticImage' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/AltStaticImage' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/AltStaticImage' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Tooltip' using base type 'CEGUI/Tooltip', window renderer 'Falagard/Tooltip' Look'N'Feel 'OgreTray/Tooltip' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/ItemListbox' using base type 'CEGUI/ItemListbox', window renderer 'Falagard/ItemListbox' Look'N'Feel 'OgreTray/ItemListbox' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/ListboxItem' using base type 'CEGUI/ItemEntry', window renderer 'Falagard/ItemEntry' Look'N'Feel 'OgreTray/ListboxItem' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Spinner' using base type 'CEGUI/Spinner', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/Spinner' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/ScrollablePane' using base type 'CEGUI/ScrollablePane', window renderer 'Falagard/ScrollablePane' Look'N'Feel 'OgreTray/ScrollablePane' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/ListHeaderSegment' using base type 'CEGUI/ListHeaderSegment', window renderer 'Falagard/ListHeaderSegment' Look'N'Feel 'OgreTray/ListHeaderSegment' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/ListHeader' using base type 'CEGUI/ListHeader', window renderer 'Falagard/ListHeader' Look'N'Feel 'OgreTray/ListHeader' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/MultiColumnList' using base type 'CEGUI/MultiColumnList', window renderer 'Falagard/MultiColumnList' Look'N'Feel 'OgreTray/MultiColumnList' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/MenuItem' using base type 'CEGUI/MenuItem', window renderer 'Falagard/MenuItem' Look'N'Feel 'OgreTray/MenuItem' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/Menubar' using base type 'CEGUI/Menubar', window renderer 'Falagard/Menubar' Look'N'Feel 'OgreTray/Menubar' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/PopupMenu' using base type 'CEGUI/PopupMenu', window renderer 'Falagard/PopupMenu' Look'N'Feel 'OgreTray/PopupMenu' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/TabButton' using base type 'CEGUI/TabButton', window renderer 'Falagard/TabButton' Look'N'Feel 'OgreTray/TabButton' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/TabButtonPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/TabButtonPane' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/TabContentPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/TabContentPane' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/TabControl' using base type 'CEGUI/TabControl', window renderer 'Falagard/TabControl' Look'N'Feel 'OgreTray/TabControl' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Creating falagard mapping for type 'OgreTray/BG' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'OgreTray/BGTest' and RenderEffect ''. (0034CF88)
15/03/2013 17:35:44 (Std) 	Started creation of Font from XML specification:
15/03/2013 17:35:44 (Std) 	---- CEGUI font name: DejaVuSans-10
15/03/2013 17:35:44 (Std) 	----       Font type: FreeType
15/03/2013 17:35:44 (Std) 	----     Source file: DejaVuSans.ttf in resource group: (Default)
15/03/2013 17:35:44 (Std) 	---- Real point size: 10
15/03/2013 17:35:44 (Std) 	---- Returning existing instance of Font named 'DejaVuSans-10'.
15/03/2013 17:35:45 (Std) 	Attempting to create Imageset 'DejaVuSans-10_auto_glyph_images_ ' with texture only.
15/03/2013 17:35:46 (Error)	ScrolledContainerProperties::ChildExtentsArea property does not support being set.
15/03/2013 17:35:46 (Error)	Attempt to set value of '116'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterial/TextWeight
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterial/TextWeight
15/03/2013 17:35:46 (Error)	Attempt to set value of '145'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterial/TextDynFriction
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterial/TextDynFriction
15/03/2013 17:35:46 (Error)	Attempt to set value of '147'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterial/TextStaticFriction
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterial/TextStaticFriction
15/03/2013 17:35:46 (Error)	Attempt to set value of '178'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterial/TextRestitution
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterial/TextRestitution
15/03/2013 17:35:46 (Error)	Attempt to set value of '309'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterial/TextMaterialProperties
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterial/TextMaterialProperties
15/03/2013 17:35:46 (Error)	Attempt to set value of '258'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterial/TextBodyProperties
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterial/TextBodyProperties
15/03/2013 17:35:46 (Error)	Attempt to set value of '172'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterial/TextLinearDamping
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterial/TextLinearDamping
15/03/2013 17:35:46 (Error)	Attempt to set value of '178'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterial/TextAngularDamping
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterial/TextAngularDamping
15/03/2013 17:35:46 (Error)	Attempt to set value of '119'  to read only property 'HorzExtent' on window: Root/Editor/FrameWorld/ButtonApply
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameWorld/ButtonApply
15/03/2013 17:35:46 (Error)	Attempt to set value of '90'  to read only property 'HorzExtent' on window: Root/Editor/FrameThrow/TextForce
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameThrow/TextForce
15/03/2013 17:35:46 (Error)	Attempt to set value of '94'  to read only property 'HorzExtent' on window: Root/Editor/FrameThrow/TextThrow
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameThrow/TextThrow
15/03/2013 17:35:46 (Error)	Attempt to set value of '88'  to read only property 'HorzExtent' on window: Root/Editor/FrameThrow/TextPlace
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameThrow/TextPlace
15/03/2013 17:35:46 (Error)	Attempt to set value of '129'  to read only property 'HorzExtent' on window: Root/Editor/FrameSelected/TextName
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameSelected/TextName
15/03/2013 17:35:46 (Error)	Attempt to set value of '138'  to read only property 'HorzExtent' on window: Root/Editor/FrameRotation/TextRot
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameRotation/TextRot
15/03/2013 17:35:46 (Error)	Attempt to set value of '159'  to read only property 'HorzExtent' on window: Root/FrameSave/TextFilename
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/FrameSave/TextFilename
15/03/2013 17:35:46 (Error)	Attempt to set value of '159'  to read only property 'HorzExtent' on window: Root/FrameLoad/TextFilename
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/FrameLoad/TextFilename
15/03/2013 17:35:46 (Error)	ScrolledContainerProperties::ChildExtentsArea property does not support being set.
15/03/2013 17:35:46 (Error)	Attempt to set value of '96'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextWidth
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextWidth
15/03/2013 17:35:46 (Error)	Attempt to set value of '108'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextHeight
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextHeight
15/03/2013 17:35:46 (Error)	Attempt to set value of '147'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextDamping
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextDamping
15/03/2013 17:35:46 (Error)	Attempt to set value of '170'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextStretching
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextStretching
15/03/2013 17:35:46 (Error)	Attempt to set value of '134'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextBending
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextBending
15/03/2013 17:35:46 (Error)	Attempt to set value of '142'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextPressure
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextPressure
15/03/2013 17:35:46 (Error)	Attempt to set value of '122'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextFriction
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextFriction
15/03/2013 17:35:46 (Error)	Attempt to set value of '123'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextDensity
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextDensity
15/03/2013 17:35:46 (Error)	Attempt to set value of '141'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialCloth/TextThickness
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialCloth/TextThickness
15/03/2013 17:35:46 (Error)	Attempt to set value of '83'  to read only property 'HorzExtent' on window: Root/Editor/FrameHang/TextHang
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameHang/TextHang
15/03/2013 17:35:46 (Error)	Attempt to set value of '76'  to read only property 'HorzExtent' on window: Root/Editor/FrameHang/TextDrop
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameHang/TextDrop
15/03/2013 17:35:46 (Error)	ScrolledContainerProperties::ChildExtentsArea property does not support being set.
15/03/2013 17:35:46 (Error)	Attempt to set value of '132'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextLifetime
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextLifetime
15/03/2013 17:35:46 (Error)	Attempt to set value of '297'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextEmitterProperties
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextEmitterProperties
15/03/2013 17:35:46 (Error)	Attempt to set value of '140'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextRate
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextRate
15/03/2013 17:35:46 (Error)	Attempt to set value of '102'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextSpeed
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextSpeed
15/03/2013 17:35:46 (Error)	Attempt to set value of '134'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextRAngle
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextRAngle
15/03/2013 17:35:46 (Error)	Attempt to set value of '160'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextRepulsion
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextRepulsion
15/03/2013 17:35:46 (Error)	Attempt to set value of '105'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextDimensionX
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextDimensionX
15/03/2013 17:35:46 (Error)	Attempt to set value of '103'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextDimensionY
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextDimensionY
15/03/2013 17:35:46 (Error)	Attempt to set value of '255'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextEmitterProperties1
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextEmitterProperties1
15/03/2013 17:35:46 (Error)	Attempt to set value of '164'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TexRestDensity
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TexRestDensity
15/03/2013 17:35:46 (Error)	Attempt to set value of '144'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextViscosity
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextViscosity
15/03/2013 17:35:46 (Error)	Attempt to set value of '141'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextStiffness
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextStiffness
15/03/2013 17:35:46 (Error)	Attempt to set value of '147'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextDamping
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextDamping
15/03/2013 17:35:46 (Error)	Attempt to set value of '159'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextDynFricDynShape
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextDynFricDynShape
15/03/2013 17:35:46 (Error)	Attempt to set value of '155'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialWater/TextDynFricStatShape
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialWater/TextDynFricStatShape
15/03/2013 17:35:46 (Error)	ScrolledContainerProperties::ChildExtentsArea property does not support being set.
15/03/2013 17:35:46 (Error)	Attempt to set value of '90'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialForce/TextForce
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialForce/TextForce
15/03/2013 17:35:46 (Error)	Attempt to set value of '267'  to read only property 'HorzExtent' on window: Root/Editor/FrameMaterialForce/ScrollPlane/ForceProperties
15/03/2013 17:35:46 (Error)	Attempt to set value of '24.5181'  to read only property 'VertExtent' on window: Root/Editor/FrameMaterialForce/ScrollPlane/ForceProperties
15/03/2013 17:35:46 (Std) 	---- Successfully completed loading of GUI layout from 'menu.layout' ----
